"words"	"Freq"
"methanol--1"	1
"methicillin"	1
"methodologically"	1
"metodi"	1
"mferrari@bs"	1
"mg/kg)"	1
"mgso4"	1
"mgtc"	1
"mhb-mg"	1
"mhc-modulating"	1
"mhyo"	1
"mice)"	1
"michaelis-gutmann"	1
"micro-"	1
"microalgae"	1
"microarray"	1
"microbats"	1
"microbicidal"	1
"microbicides"	1
"microbroth"	1
"microdilution"	1
"microflora"	1
"microfluidics"	1
"microg"	1
"microg/kg"	1
"microgl(-1)"	1
"microl"	1
"microneutralization"	1
"microneutralizations"	1
"microns)"	1
"microorganism"	1
"microscope"	1
"microscopically"	1
"microseq"	1
"microsteatosis"	1
"microtitre"	1
"microtubular"	1
"mid-"	1
"midlothian"	1
"midzonal"	1
"milder"	1
"milk-products"	1
"millennia"	1
"millions"	1
"miltefosine"	1
"mimicking"	1
"mimics"	1
"min)"	1
"minh"	1
"minicircles"	1
"minimization"	1
"minimum-spanning-tree"	1
"minipig"	1
"minisatellite"	1
"minnesota"	1
"minocycline"	1
"minority"	1
"minozzi@unimi"	1
"minute"	1
"miru-variable-number"	1
"miru2"	1
"misidentification"	1
"mismatch"	1
"missoula"	1
"mitochondria-driven"	1
"mitogens"	1
"mixes"	1
"mixing"	1
"mixtures"	1
"ml)"	1
"mn"	1
"mo"	1
"mock-vaccinated"	1
"modal"	1
"modeled"	1
"moderate-yielding"	1
"moderately"	1
"modes"	1
"modest-effect"	1
"modified-live"	1
"moi"	1
"moistening"	1
"moldova"	1
"molds)"	1
"molecular-level"	1
"molluscicide"	1
"molluscicides"	1
"molluscs"	1
"mon-1"	1
"monacensis"	1
"monacensis)"	1
"monensin"	1
"monicapierangela"	1
"monkey)"	1
"mono-macrophages"	1
"monoazide"	1
"monocyte-derived"	1
"monocytogenes)"	1
"monolateral"	1
"monomeric"	1
"monomorphonuclear"	1
"montana"	1
"monte"	1
"moose"	1
"moretuslei"	1
"morocco"	1
"morphogenesis\""	1
"mortem"	1
"mosquito-"	1
"mosquito-based"	1
"mosquito-only"	1
"motif"	1
"motifs"	1
"mould"	1
"mounting"	1
"mounts"	1
"mouse/rabbit"	1
"mpb70"	1
"mpb83"	1
"mpk"	1
"mpk-lc"	1
"mpmonsalve@iib"	1
"mpn"	1
"mrnas"	1
"mrs"	1
"mrsa-negative"	1
"mrsa-positive"	1
"ms(3)"	1
"ms)"	1
"msc"	1
"msd"	1
"mssa"	1
"mt"	1
"mt7)"	1
"mucohaemorrhagic"	1
"mucoid"	1
"mueller"	1
"muenchen"	1
"muggy"	1
"mukteswar"	1
"multi-antigen"	1
"multi-drug"	1
"multi-drug-resistance"	1
"multi-farms"	1
"multi-host"	1
"multi-resistant"	1
"multi-strain"	1
"multi-type"	1
"multiclass"	1
"multidimensional"	1
"multidrug"	1
"multifactorial"	1
"multinomial"	1
"multinucleated"	1
"multiparous"	1
"multiple-locus"	1
"multiplex-pcr"	1
"multiplexing"	1
"multiplicity"	1
"multiplied"	1
"multiresidue"	1
"multiresistance"	1
"multiresistant"	1
"multisite"	1
"multivalent"	1
"municipality"	1
"murinus)"	1
"mutated"	1
"mutually"	1
"mvlst"	1
"mycobactin"	1
"mycobactin-independent"	1
"mycological"	1
"mycosep"	1
"myeloablation"	1
"myeloid"	1
"myocarditis"	1
"myocardium"	1
"myocardium)"	1
"myocyte"	1
"n-hexane"	1
"n=142)"	1
"n=1428"	1
"n=277)"	1
"n=2793"	1
"n=353)"	1
"n=412)"	1
"n176k"	1
"n3"	1
"n722d"	1
"na-specific"	1
"n‚†=‚†2)"	1
"n‚†=‚†4"	1
"nacional"	1
"nad(p)+"	1
"nadia"	1
"nadph-producing"	1
"nafdl"	1
"nakiwogo"	1
"nalgiovense"	1
"naming"	1
"nandrolone"	1
"nanjing"	1
"nanoparticles"	1
"naples"	1
"napoli)"	1
"narasin"	1
"nardelli@izspb"	1
"narrow"	1
"navarra"	1
"ncpanaftosa-screening"	1
"near-complete"	1
"neatly"	1
"necessarily"	1
"necropsies"	1
"necrotic/purulent"	1
"needle-less"	1
"negative\""	1
"neglected"	1
"neither"	1
"neoplasms"	1
"neoplastic"	1
"nepal"	1
"nephrotoxic"	1
"neri@izslt"	1
"nervous"	1
"netilmicin"	1
"neuilly-sur-seine"	1
"neuraminidase-inhibition"	1
"neurotropic"	1
"neurotropism"	1
"neutralisation"	1
"neutralising"	1
"neutralize"	1
"neutralizing)"	1
"neutrophils"	1
"new)"	1
"newborns"	1
"ng)"	1
"nh4cl"	1
"nicarbazin"	1
"nicolas"	1
"nicotinamidase"	1
"nicotinate"	1
"nigeria"	1
"night-birds"	1
"nineteen"	1
"ninety"	1
"ninety-three"	1
"nisin"	1
"nist"	1
"nitric"	1
"nitrite"	1
"nkt"	1
"nl"	1
"nlosio@bs"	1
"noctula)"	1
"noctule"	1
"nomenclature"	1
"non-adult"	1
"non-alcoholic"	1
"non-apa/aga"	1
"non-bacillales"	1
"non-classified"	1
"non-encapsulated"	1
"non-endemic"	1
"non-enveloped"	1
"non-infected"	1
"non-marinated"	1
"non-metric"	1
"non-processed"	1
"non-proprietary"	1
"non-responder"	1
"non-sampled"	1
"non-specific"	1
"non-summer"	1
"non-swine-adapted"	1
"non-systemically"	1
"non-trivial"	1
"non-typeable"	1
"non-typhoid"	1
"non-typhoidal"	1
"nonbacteremic"	1
"nonconservative"	1
"nonidet"	1
"noninvasive"	1
"nonrecombinant"	1
"nonspecific"	1
"nontoxic"	1
"nonulcerated"	1
"nordicum"	1
"norm"	1
"normandy"	1
"north-sea"	1
"north-western"	1
"northwest"	1
"nose"	1
"not)"	1
"notable"	1
"note"	1
"noticed"	1
"notifiable"	1
"notified"	1
"noting"	1
"notion"	1
"november)"	1
"nowadays"	1
"noxious"	1
"nuclear"	1
"nucleici"	1
"nucleobases"	1
"nucleocapsid"	1
"nucleotides)"	1
"numbered"	1
"nutritional"	1
"nymphal"	1
"nymphs)"	1
"o-antigen"	1
"o157)"	1
"oasis"	1
"obese"	1
"obesity-related"	1
"objects"	1
"obradovi‰áa"	1
"observational"	1
"observe"	1
"obstetrics"	1
"obtaining"	1
"obvious"	1
"oc"	1
"occurrences"	1
"ochlerotatus"	1
"od%)"	1
"od)"	1
"odor"	1
"oedema"	1
"of‚†staphylococcus"	1
"offer"	1
"offers"	1
"officials"	1
"oh-oriented"	1
"oh-thinking"	1
"oh851"	1
"oil"	1
"oklahoma"	1
"old)"	1
"oligomerization"	1
"oligomers"	1
"omar"	1
"omentum"	1
"omnivorous"	1
"on-field"	1
"oncogenic"	1
"one-hundred"	1
"one-month"	1
"one-stage"	1
"one-tube"	1
"ontario"	1
"ontology"	1
"oocysts"	1
"opa-18)"	1
"opa-4"	1
"opened"	1
"openings"	1
"opens"	1
"operated"	1
"operation"	1
"operations"	1
"operativa"	1
"option"	1
"options"	1
"orbitrap"	1
"orchard"	1
"orchards"	1
"ordinal"	1
"ordination"	1
"orf"	1
"orf3"	1
"orf7"	1
"orfc"	1
"organelles"	1
"organize"	1
"organochlorines"	1
"orient"	1
"orientale"	1
"orientated"	1
"originally"	1
"originate"	1
"ornamental"	1
"ornithosis)"	1
"orobie"	1
"orsola-malpighi"	1
"orthobunyavirus"	1
"orthomyxoviridae"	1
"orthopoxvirus"	1
"orthopoxviruses"	1
"orthoreovirus"	1
"oshv-1-positive"	1
"ospedaliero-universitaria"	1
"osteoinductive"	1
"osteoinductivity"	1
"ostriches"	1
"ota-related"	1
"otorrhea"	1
"otoscopic"	1
"ouingestate=99"	1
"ours"	1
"outcomes)"	1
"outcompeted"	1
"outcrossing"	1
"outdoors"	1
"outer"	1
"outputs"	1
"ovary"	1
"over-estimated"	1
"over-expressed"	1
"overcame"	1
"overcomes"	1
"overcoming"	1
"overestimation"	1
"overlapped"	1
"overlapped)"	1
"overlapping"	1
"overlaying"	1
"overload"	1
"overlooked"	1
"oviedo"	1
"ovis"	1
"owners"	1
"owning"	1
"oxide"	1
"oxymino-cephalosporins"	1
"ozzano"	1
"p-40"	1
"p[13]"	1
"p[23])"	1
"p[6]"	1
"p=0"	1
"p1"	1
"p2"	1
"p3508(t))"	1
"p3509(t))"	1
"p38-mapk"	1
"pa-h‚†24"	1
"pa-vet‚†38"	1
"p‚†<‚†0"	1
"packages"	1
"pad"	1
"paddles"	1
"pads"	1
"paenibacillus"	1
"paid"	1
"pain"	1
"pairs"	1
"pairwise"	1
"pakchong"	1
"pallor"	1
"pan-avian"	1
"pan-coronavirus"	1
"pan-sbv-"	1
"panama"	1
"pancreas"	1
"panelli@istitutospallanzani"	1
"panels"	1
"pap"	1
"papillomatosis"	1
"parahemolyticus"	1
"parainfluenza"	1
"paralleled"	1
"parameter)"	1
"parametrized"	1
"parapoxvirus"	1
"parapoxviruses"	1
"parasitism"	1
"paratubercolosi"	1
"paratuberculosis-infected"	1
"parenchyma"	1
"parentage"	1
"parental"	1
"parenteral"	1
"parents"	1
"participated"	1
"participation"	1
"parvovirus"	1
"pasquali@iss"	1
"pass"	1
"passaged"	1
"passages)"	1
"passaging"	1
"passively"	1
"passmarks"	1
"pasteurization"	1
"patchy"	1
"path"	1
"pathogen-free"	1
"pathologists"	1
"pathotypes"	1
"pathway-based"	1
"pathway-statistics"	1
"patrizia"	1
"paucity"	1
"paul"	1
"pavia@bs"	1
"paying"	1
"payload"	1
"payloads"	1
"pb1-f2"	1
"pb2"	1
"pbmcs"	1
"pc)"	1
"pcb"	1
"pcbs"	1
"pcr-amplified"	1
"pcr-restriction"	1
"pcr\")"	1
"pcr)"	1
"pcrs)"	1
"pcv)"	1
"pcv2-specific"	1
"pcv2-vaccinated"	1
"pcv2a"	1
"pcv2a-based"	1
"pd"	1
"pd50/dose"	1
"peach"	1
"peak"	1
"pearson"	1
"peculiarities"	1
"pediatrico"	1
"pediatrics"	1
"pedv-positive"	1
"pellworm"	1
"penicillin"	1
"penicuik"	1
"pentastomiasis"	1
"pentastomids)"	1
"pentlands"	1
"pentose"	1
"pepscan"	1
"peptide-scanning"	1
"peptone-sorbitol-bile"	1
"peradeniya"	1
"percent"	1
"percentile"	1
"percentiles"	1
"perfectly"	1
"perfringens"	1
"peri-mediterranean"	1
"pericentral"	1
"period)"	1
"periodical"	1
"periods)"	1
"periparturient"	1
"periportal"	1
"perishable"	1
"permanent"	1
"permeability"	1
"permeabilization"	1
"permeabilize"	1
"permeabilizing"	1
"permissive"	1
"permitted"	1
"peroxidase"	1
"peroxidase-conjugated"	1
"persica"	1
"persist"	1
"persistent"	1
"persistently"	1
"persists"	1
"pertaining"	1
"perturbation"	1
"perulli@izsler"	1
"pescara"	1
"peste"	1
"petechiae"	1
"peterborough"	1
"petits"	1
"pfge-patterns"	1
"pfge)"	1
"ph)"	1
"phagocytophilum"	1
"phagocytosis"	1
"pharmacological"	1
"pharmacopeia"	1
"phenuiviridae)-the"	1
"phenylalanine"	1
"phlebotomine"	1
"phosphate"	1
"phosphate-buffered"	1
"phosphoribosylpyrophosphate"	1
"phylogenetically"	1
"phylogenomic"	1
"phylogram"	1
"physicochemical"	1
"physics"	1
"phytochemicals"	1
"pica)"	1
"piccinini@unimi"	1
"picornavirus"	1
"pictures"	1
"piedmont-only"	1
"piedmont)"	1
"piersanti@izsum"	1
"pig-pig"	1
"pig-wild"	1
"pigeon-deterring"	1
"pigeon-specific"	1
"piggeries"	1
"piglets/group)"	1
"pilus"	1
"pipb"	1
"pipiens)"	1
"pit"	1
"pit54"	1
"pivotal"	1
"pjesteves@cibio"	1
"plague"	1
"plana"	1
"planar"	1
"plane"	1
"plans‚†-‚†were"	1
"plant-specific"	1
"plantijn"	1
"plaques"	1
"plasmacytoid"	1
"plasmids"	1
"plasmodium"	1
"plastic"	1
"plasticity"	1
"plate-like"	1
"plateau"	1
"platelet-rich"	1
"plausibility"	1
"plausible"	1
"played"	1
"pleomorphic"	1
"plethora"	1
"pleural"	1
"ploufragan-"	1
"plouzan„©"	1
"pluck"	1
"pneumonia-like"	1
"pneumonic"	1
"pointers"	1
"poisson"	1
"poisson-lognormal"	1
"pokrov"	1
"pol"	1
"polish"	1
"pollutant"	1
"polluted"	1
"poly-avidin"	1
"poly-Ó≥-glutamate"	1
"polyarteritis"	1
"polyether"	1
"polymorphic"	1
"polymorphism)"	1
"polyprotein"	1
"polyserositis"	1
"polystyrene"	1
"polysulphated"	1
"polyuria/polydipsia"	1
"pontryagin"	1
"popular"	1
"populated"	1
"populous"	1
"porcins"	1
"porcupine"	1
"pores"	1
"poroshell"	1
"portal"	1
"portions"	1
"pos"	1
"posatora"	1
"pose"	1
"posed"	1
"posing"	1
"positive)"	1
"positive/inconclusive"	1
"post-transportation"	1
"post-treatment"	1
"postmortem"	1
"postnatal"	1
"postsuppurative"	1
"potent"	1
"potential-and"	1
"potentials"	1
"powdered"	1
"power-law"	1
"powers"	1
"poxvirus"	1
"pozzo"	1
"ppdb"	1
"ppdb)"	1
"ppm"	1
"pr"	1
"pr40/2014"	1
"practice"	1
"practiced"	1
"pre-alps"	1
"pre-cut"	1
"pre-determined"	1
"pre-emptively"	1
"pre-enriched"	1
"pre-established"	1
"pre-existing"	1
"preclude"	1
"precocity"	1
"precooking"	1
"precursor"	1
"predict"	1
"predictions"	1
"predictors"	1
"predisposition"	1
"predominantly"	1
"preferable"	1
"preferably"	1
"preferential"	1
"preferentially"	1
"premature"	1
"premises"	1
"preparations"	1
"preparedness"	1
"prerequisites"	1
"present)"	1
"presenting"	1
"presently"	1
"presents"	1
"preservation"	1
"presumptive"	1
"pretreatment"	1
"prevented"	1
"preventing"	1
"prey"	1
"priestley"	1
"primate"	1
"prime-boost"	1
"primer-extension"	1
"primiparous"	1
"principles"	1
"prisma"	1
"privacy"	1
"pro-"	1
"pro-angiogenic"	1
"problematic"	1
"proceeding"	1
"produces"	1
"productions"	1
"productively"	1
"products)"	1
"produits"	1
"professional"	1
"proficiency"	1
"profound"	1
"prognosis"	1
"progress"	1
"progressive"	1
"proliferative"	1
"promastigotes"	1
"promozione"	1
"prompted"	1
"pronounced"	1
"proof-of-concept"	1
"propagating"	1
"propensity"	1
"properly"	1
"property"	1
"prophylactic"	1
"prophylaxis"	1
"prosperi@izsler"	1
"protecting"	1
"proteinaceous"	1
"proteomic"	1
"proton"	1
"prototheca‚†zopfii"	1
"protothecosis"	1
"provenience"	1
"prp)"	1
"prpsc"	1
"prrs-endemic"	1
"prrs-free"	1
"prrs-na„Øve"	1
"prrs-unstable"	1
"prrs-vaccinated"	1
"prrsv-2"	1
"prrsv-free"	1
"prrsv1_pr40/2014"	1
"prunus"	1
"pseudo-natural"	1
"pseudodiphtheriticum)"	1
"pseudoviruses"	1
"psittacosis"	1
"psychological"	1
"ptr-ms"	1
"ptx-3"	1
"ptx3"	1
"pubmed"	1
"pullets"	1
"pupal"	1
"purchased"	1
"putatively"	1
"pvd"	1
"pyothorax"	1
"pyrazinamide"	1
"q171h"	1
"q171k"	1
"q171r"	1
"qnra"	1
"qnrb"	1
"qnrs"	1
"qpcr)"	1
"quadrupole)"	1
"qualit„©"	1
"quang"	1
"quant"	1
"quantification‚†=‚†1‚†Óºg/kg)"	1
"quantifying"	1
"quantities"	1
"quantity"	1
"quemener@nantes"	1
"quini@ebd"	1
"quinolone"	1
"quite"	1
"qx200"	1
"r0"	1
"r154h"	1
"r752k"	1
"r‚†=‚†-0"	1
"rabanales"	1
"rabbitry"	1
"rabta"	1
"race"	1
"radiometric"	1
"radius)"	1
"ran"	1
"random"	1
"rank"	1
"ranked"	1
"ranking"	1
"rapd"	1
"rasff"	1
"rat"	1
"rates)"	1
"ratings"	1
"ration"	1
"rational"	1
"rationale"	1
"ratios"	1
"rats)"	1
"rbp4"	1
"re-emerging"	1
"re-epithelialization"	1
"re-infection"	1
"re-vaccinated"	1
"react"	1
"reacted"	1
"reactivated"	1
"readily"	1
"readout"	1
"realized"	1
"rearranged"	1
"rearrangement"	1
"rearrangements"	1
"reasonably"	1
"reassort"	1
"reassortants"	1
"reassortments"	1
"recall"	1
"receive"	1
"receiver"	1
"recently-assigned"	1
"receptacle"	1
"recherche"	1
"recherches"	1
"reciprocally"	1
"recognised"	1
"recognising"	1
"recognize"	1
"recognizing"	1
"recombinants"	1
"recombined"	1
"recommendation"	1
"reconstitute"	1
"reconstituted"	1
"reconstructed"	1
"recreation"	1
"recrudescence"	1
"recruited"	1
"recruitment"	1
"rectally"	1
"rectum"	1
"recycled"	1
"redissolved"	1
"redox"	1
"reduction)"	1
"reduit"	1
"reemerging"	1
"reevaluated"	1
"refer"	1
"referring"	1
"refine"	1
"refinement)"	1
"reflect"	1
"reflects"	1
"refrigeration"	1
"refrigerator"	1
"reg"	1
"regain"	1
"regards"	1
"regdalin"	1
"regenerative"	1
"regi„≤ne"	1
"region-was"	1
"registers"	1
"registration"	1
"regulate"	1
"regulation/immunopathogenesis"	1
"reinforce"	1
"reintroduced"	1
"rekindled"	1
"relapses"	1
"reliably"	1
"rely"	1
"remarkably"	1
"removing"	1
"renata"	1
"rendena)"	1
"renewable"	1
"renewed"	1
"reoviruses"	1
"rep-pcr-based"	1
"repair"	1
"repertoire"	1
"replace"	1
"replacing"	1
"replicating"	1
"reporter"	1
"repositories"	1
"repository"	1
"reproduce"	1
"reproduced"	1
"reproducible"	1
"reproducing"	1
"reptilian"	1
"requirement"	1
"requiring"	1
"res"	1
"rescue"	1
"rescues"	1
"researchers"	1
"researches"	1
"resembles"	1
"resembling"	1
"reservoir-competent"	1
"reside"	1
"residing"	1
"residual"	1
"resistance-conferring"	1
"resolved"	1
"respective"	1
"respond"	1
"responsiveness"	1
"restart"	1
"resting"	1
"restore"	1
"restoring"	1
"restrictive"	1
"resuspended"	1
"retail"	1
"retained"	1
"retention"	1
"retortaeformis"	1
"retrieved"	1
"retroviruses"	1
"reveals"	1
"reversed-phase"	1
"reviewed"	1
"reviews"	1
"rg249nl"	1
"rgd"	1
"rhabdoviridae"	1
"rhd-like"	1
"rhd)"	1
"rhdv2-specific"	1
"rhesus"	1
"rheumatic"	1
"rhinolophus"	1
"rhinotracheitis"	1
"rhipicephalus"	1
"rhum"	1
"ribbon-like"	1
"ricerca"	1
"rifamycins"	1
"rifn-Ó±"	1
"right"	1
"rights"	1
"rigorous"	1
"ripening)"	1
"risk-based"	1
"risk-management"	1
"rivers"	1
"rizzoli@fmach"	1
"rna-dependent"	1
"road-transport"	1
"roberta"	1
"roberti@sanita"	1
"roberto"	1
"rodent"	1
"rodents"	1
"romagna-sezione"	1
"romania"	1
"romania)"	1
"romeo"	1
"roof-like"	1
"roofs"	1
"roost"	1
"rosa@fmach"	1
"rose@anses"	1
"rossana"	1
"rotaviruses"	1
"rouge"	1
"route)"	1
"rovelli"	1
"royal"	1
"rp"	1
"rpiro@izsvenezie"	1
"rrt-pcr"	1
"rsds"	1
"rules"	1
"rumen-fistulated"	1
"rupricapra"	1
"russian"	1
"rustic"	1
"rva-positive"	1
"rvi"	1
"s-disease"	1
"s-indel"	1
"s/p"	1
"s1132f-were"	1
"s409n"	1
"saanen"	1
"sabha"	1
"sabin"	1
"sacco"	1
"sacrificed"	1
"safeguard"	1
"safi"	1
"said"	1
"salata"	1
"salinomycin"	1
"saliva"	1
"salmon"	1
"salmonella-contaminated"	1
"salmonella-infection"	1
"salmonella-shedding"	1
"salt"	1
"sample/specimen"	1
"sandfly"	1
"sanguineus"	1
"sanidad"	1
"sanitaria"	1
"sanitation"	1
"santa"	1
"sant„©"	1
"santiago"	1
"sara"	1
"sarcoplasm"	1
"sarcoplasmic"	1
"sarda"	1
"savannah-like"	1
"savi"	1
"savii)"	1
"saving"	1
"sb0866"	1
"sbv-isolate-specific"	1
"sbv-strains"	1
"scale)"	1
"scaling"	1
"scavengers)"	1
"scenario)"	1
"scheduled"	1
"scheduling"	1
"schemas"	1
"scheme"	1
"schemes"	1
"schmallenberg"	1
"school-age"	1
"schuhfried@uibk"	1
"science)"	1
"scopolamine"	1
"scopolamine)"	1
"scortichini@izsum"	1
"screen"	1
"sd)"	1
"seal)"	1
"searched"	1
"seasonality"	1
"sec"	1
"secondary"	1
"secondly"	1
"secreting"	1
"secretions"	1
"sedated"	1
"seeded"	1
"seesaw"	1
"segment"	1
"segregation"	1
"segreteria"	1
"seguridad"	1
"seh"	1
"sel"	1
"selectivity"	1
"self-limiting"	1
"self-maintenance"	1
"self-regulating"	1
"self-renewal"	1
"selvatici"	1
"semi-dry"	1
"semi-nested"	1
"semi-quantitative"	1
"semi-stray"	1
"senegal)"	1
"sensitized"	1
"sentient"	1
"sepsis-induced"	1
"sequela"	1
"sequence-based"	1
"sequences)"	1
"sequential"	1
"sera)"	1
"serbia"	1
"serially"	1
"serocomplex"	1
"serogroup-associated"	1
"serogroups"	1
"serologic"	1
"seroprevalence-bacteremic"	1
"serosurveillance"	1
"serotype-specificity"	1
"serotyped"	1
"serum-neutralizing"	1
"serva"	1
"serve"	1
"servizio"	1
"sessions"	1
"sesto"	1
"setting"	1
"settlements"	1
"seventy"	1
"seventy-eight"	1
"seventy-seven"	1
"seville"	1
"shaking"	1
"shaping"	1
"shedder"	1
"sheds"	1
"shelf-life"	1
"shelter"	1
"shield"	1
"shifts"	1
"shigella"	1
"shipment"	1
"shipped"	1
"shock"	1
"shooting"	1
"shop"	1
"short-lived"	1
"shot"	1
"shrna-expressing"	1
"shut-off"	1
"si"	1
"sicilian"	1
"sick"	1
"sicurezza"	1
"side)"	1
"sides)"	1
"sidewalls"	1
"signaling"	1
"signals"	1
"signals)"	1
"signatures"	1
"signed"	1
"significant)"	1
"sika"	1
"silico"	1
"silvaticum)"	1
"silvia"	1
"simonetta"	1
"simplifies"	1
"simplify"	1
"simpson"	1
"simulate"	1
"simultaneously"	1
"sindbis"	1
"single-locus"	1
"single-stranded"	1
"singleton"	1
"singletons"	1
"sintase"	1
"sir"	1
"sirnas"	1
"situations"	1
"six-loci"	1
"six-snp"	1
"sixty"	1
"sixty-eight"	1
"sixty-nine"	1
"sixty-one"	1
"sixty-two"	1
"size-dependent"	1
"sizes"	1
"skeleton"	1
"skills"	1
"skirrowii"	1
"slants"	1
"slaughterhouse)"	1
"slender"	1
"slepoder@vet-alfort"	1
"slices"	1
"slightly"	1
"slippery"	1
"slope"	1
"slow-growing"	1
"slurry"	1
"smagnino@bs"	1
"small-subunit"	1
"smez"	1
"snake"	1
"snakes"	1
"snp-based"	1
"society"	1
"socio-economic"	1
"sodci"	1
"software‚Ñ¢"	1
"solid-liquid"	1
"solitum"	1
"sols\""	1
"soluble"	1
"solutions"	1
"somehow"	1
"sondrio"	1
"soon"	1
"sopb"	1
"sope"	1
"sorbate"	1
"soriguer@ebd"	1
"sorted"	1
"sound"	1
"south-central"	1
"south-east"	1
"south-west"	1
"soy"	1
"soya"	1
"spa-types"	1
"spa-typing"	1
"spaced"	1
"spacers"	1
"spallanzani\""	1
"spallanzani\"-"	1
"span"	1
"spanned"	1
"sparganosis"	1
"spat"	1
"spatial-temporal"	1
"spatially-restricted"	1
"spe"	1
"spea"	1
"speb"	1
"spec"	1
"specialists"	1
"specialized"	1
"species-dependent"	1
"specify"	1
"specimens)"	1
"spectral"	1
"spectrometer"	1
"spectrometers"	1
"spectrophotometric"	1
"spectroscopies"	1
"speimentale"	1
"spel"	1
"spem"	1
"spi-3"	1
"spi-5"	1
"spikes"	1
"spiking"	1
"spindle-shaped"	1
"spirometra"	1
"spleen"	1
"split"	1
"spoligotype/miru-vntr"	1
"spoligotypes"	1
"sponge"	1
"sponges"	1
"sporadically"	1
"spores"	1
"spots"	1
"spots\""	1
"spring"	1
"sprinklers"	1
"sprivivirus"	1
"spvb"	1
"spvc"	1
"square"	1
"squares"	1
"sri"	1
"ssr"	1
"ssr)"	1
"ssr1"	1
"ssr2"	1
"ssu"	1
"st(cc)22"	1
"st1519"	1
"st25"	1
"st29"	1
"st29)"	1
"st3211"	1
"st97"	1
"stabilising"	1
"stackable"	1
"stacked"	1
"staff"	1
"stages)"	1
"stain-dead"	1
"stakeholders)"	1
"stamping"	1
"stanley"	1
"star-like"	1
"start/enrolment"	1
"starter"	1
"stated"	1
"statement"	1
"static"	1
"station"	1
"station-csic"	1
"statistics"	1
"ste"	1
"steadily"	1
"steady-state"	1
"stealth"	1
"steatosis"	1
"steinbach@ahvla"	1
"stepone"	1
"steponeplus‚Ñ¢"	1
"stereology"	1
"sterigmatocystin"	1
"sterile"	1
"sternum"	1
"stimulus"	1
"stm14028-intracellular"	1
"stocked"	1
"stockperson"	1
"stockpersons"	1
"stocks"	1
"stomach"	1
"stool"	1
"stra-strb"	1
"strain-infected"	1
"strains--151573"	1
"strand"	1
"stranded"	1
"strategic"	1
"strengths"	1
"streptogramin"	1
"stress-related"	1
"stressful"	1
"stricto"	1
"striking"	1
"striped"	1
"strongest"	1
"strozzi@tecnoparco"	1
"struck"	1
"structure-function"	1
"strychnine"	1
"student"	1
"studies)"	1
"studio"	1
"studiorum"	1
"stvt"	1
"stx2e"	1
"sub-acute"	1
"sub-clinical"	1
"sub-clinically"	1
"sub-continent"	1
"sub-epidemics"	1
"sub-genomic"	1
"sub-genotype"	1
"sub-lethal"	1
"sub-period"	1
"sub-periods"	1
"sub-serotype"	1
"sub-structuring"	1
"subacute"	1
"subclinically"	1
"subculturing"	1
"subdivided"	1
"subgroup"	1
"subjecting"	1
"subjects"	1
"subjects/group"	1
"submucosa"	1
"substantiating"	1
"substantive"	1
"substituted"	1
"substitution"	1
"substitutions-t492s"	1
"subtype-"	1
"subtyped"	1
"subvert"	1
"succeeded"	1
"success"	1
"succumbing"	1
"sucrose"	1
"sufficiently"	1
"suid"	1
"suis"	1
"sul2"	1
"sul3"	1
"sulfadimethoxine"	1
"sulfamerazine"	1
"sulfamethazine"	1
"sulfamonomethoxine"	1
"sulfapyridine"	1
"sulfaquinoxaline)"	1
"sulfite-reducing"	1
"sulfonamide"	1
"sum"	1
"super-spreaders"	1
"superantigenic"	1
"superficially"	1
"superinfection"	1
"supermix"	1
"supermix)"	1
"supervising"	1
"supplement"	1
"supplementary"	1
"supplements"	1
"supposed"	1
"supposing"	1
"suppurative"	1
"supra-additive"	1
"surface-exposed"	1
"surface/volume"	1
"surveillance)"	1
"survived"	1
"suspect"	1
"suspension"	1
"suspicion"	1
"sva"	1
"sw/fin/2899/82"	1
"sw/italy/1521/98"	1
"swabbing"	1
"swill"	1
"swine-human"	1
"swine-to-human"	1
"switching"	1
"swordfish)"	1
"sxb_bs"	1
"sxt"	1
"sylvatic"	1
"sympatrically"	1
"symptom"	1
"symptomatic"	1
"syncytial"	1
"syncytium"	1
"synergistically"	1
"synthesize"	1
"systematically"	1
"systemically"	1
"t-"	1
"t-distribution)"	1
"t1)"	1
"t127-cc1"	1
"t14644"	1
"t1730-cc97"	1
"t2"	1
"t2112"	1
"t2421"	1
"t3092"	1
"t521"	1
"t7"	1
"t899"	1
"tabanid"	1
"tachyzoites"	1
"tackle"	1
"tadarida"	1
"taddei@bs"	1
"taeniids"	1
"tags"	1
"tahyna"	1
"tailed\""	1
"tails"	1
"takes"	1
"taleranol"	1
"tamba@izsler"	1
"taqman‚Ñ¢"	1
"taqman‚Æ"	1
"target-like"	1
"task"	1
"tb-complex-specific"	1
"tb-detection"	1
"tb-free"	1
"tb-infected"	1
"tbe-like"	1
"tbe)"	1
"tcid50"	1
"tcid50)"	1
"tcrÓ≥Ó¥+cd8Ó±+/cd8Ó±-"	1
"technische"	1
"technological"	1
"technologies)"	1
"tecnolog„≠a"	1
"tecnologia"	1
"tecnologie"	1
"telephone"	1
"tem"	1
"temperate"	1
"temperature-humidity"	1
"temporal-spatial"	1
"tench"	1
"tenet"	1
"teniotis"	1
"tenosynovitis"	1
"term"	1
"terminating"	1
"termination"	1
"terminology"	1
"terrapins"	1
"testicle"	1
